id,job_id,level_id
1918,5700,2
1919,4898,2
1920,5327,2
1921,5013,2
1922,5882,2
1923,4916,2
1924,4917,2
1925,4918,2
1926,5028,2
1927,4923,2
1928,5155,2
1929,4931,2
1930,5045,2
1931,5181,2
1932,4947,2
1933,4950,2
1934,4951,2
1935,4953,2
1936,5166,2
1937,4944,2
1938,4945,2
1939,4946,2
1940,5225,2
1941,5236,2
1942,5239,2
1943,5242,2
1944,5276,2
1945,5277,2
1946,5279,2
1947,5268,2
1948,5282,2
1949,5286,2
1950,5287,2
1951,5292,2
1952,5294,2
1953,5298,2
1954,5306,2
1955,5307,2
1956,5313,2
1957,5314,2
1958,5316,2
1959,5318,2
1960,5328,2
1961,5329,2
1962,5331,2
1963,5332,2
1964,5334,2
1965,5344,2
1966,5346,2
1967,5347,2
1968,5349,2
1969,5352,2
1970,5353,2
1971,5354,2
1972,5365,2
1973,5369,2
1974,5371,2
1975,5372,2
1976,5373,2
1977,5379,2
1978,5380,2
1979,5382,2
1980,5390,2
1981,5391,2
1982,5392,2
1983,5393,2
1984,5396,2
1985,5430,2
1986,5431,2
1987,5432,2
1988,5436,2
1989,5453,2
1990,5454,2
1991,5455,2
1992,5458,2
1993,5459,2
1994,5461,2
1995,5502,2
1996,5536,2
1997,5538,2
1998,5544,2
1999,5545,2
2000,5546,2
2001,5553,2
2002,5559,2
2003,5569,2
2004,5573,2
2005,5582,2
2006,5584,2
2007,5585,2
2008,5587,2
2009,5588,2
2010,5594,2
2011,5598,2
2012,5603,2
2013,5604,2
2014,5606,2
2015,5607,2
2016,5621,2
2017,5630,2
2018,5632,2
2019,5637,2
2020,5638,2
2021,5641,2
2022,5650,2
2023,5659,2
2024,5674,2
2025,5678,2
2026,5682,2
2027,5683,2
2028,5689,2
2029,5690,2
2030,5694,2
2031,5695,2
2032,5702,2
2033,5703,2
2034,5706,2
2035,5725,2
2036,5726,2
2037,5727,2
2038,5732,2
2039,5735,2
2040,5738,2
2041,5740,2
2042,5746,2
2043,5747,2
2044,5750,2
2045,5752,2
2046,5756,2
2047,5757,2
2048,5758,2
2049,5762,2
2050,5763,2
2051,5771,2
2052,5775,2
2053,5781,2
2054,5782,2
2055,5783,2
2056,5786,2
2057,5790,2
2058,5797,2
2059,5804,2
2060,5805,2
2061,5808,2
2062,5811,2
2063,5816,2
2064,5817,2
2065,5823,2
2066,5824,2
2067,5825,2
2068,5830,2
2069,5834,2
2070,5835,2
2071,5836,2
2072,5840,2
2073,5842,2
2074,5844,2
2075,5849,2
2076,5851,2
2077,5858,2
2078,5867,2
2079,5872,2
2080,5875,2
2081,5876,2
2082,5879,2
2083,5884,2
2084,5885,2
2085,5889,2
2086,5890,2
2087,5899,2
2088,5901,2
2089,5902,2
2090,5905,2
2091,5909,2
2092,5913,2
2093,5920,2
2094,5925,2
2095,5927,2
2096,5930,2
2097,5932,2
2098,5935,2
2099,5942,2
2100,5943,2
2101,5946,2
2102,5955,2
2103,5958,2
2104,5961,2
2105,5964,2
2106,5965,2
2107,5997,2
2108,6000,2
2109,26,2
2110,5388,2
2111,5250,2
2112,49,2
2113,327,2
2114,406,2
2115,460,2
2116,587,2
2117,1443,2
2118,1450,2
2119,1500,2
2120,1790,2
2121,2487,2
2122,2714,2
2123,7090,2
2124,359,5
2125,1298,5
2126,999,5
2127,1949,5
2128,2232,5
2129,3178,5
2130,3646,5
2131,3795,5
2132,4656,5
2133,4162,5
2134,4380,5
2135,772,7
2136,3659,7
2137,5384,7
2138,5434,7
2139,5724,7
2140,5897,7
2141,5903,7
2142,6001,7
2143,734,7
2144,786,7
2145,952,7
2146,1373,7
2147,1377,7
2148,5147,7
2149,4928,7
2150,5433,7
2151,5563,7
2152,5566,7
2153,5608,7
2154,5635,7
2155,5723,7
2156,5177,3
2157,5417,3
2158,5026,3
2159,3,3
2160,824,3
2161,5471,3
2162,5705,3
2163,898,3
2164,900,3
2165,7267,3
2166,340,3
2167,437,3
2168,449,3
2169,471,3
2170,573,3
2171,757,3
2172,788,3
2173,819,3
2174,820,3
2175,859,3
2176,886,3
2177,1168,3
2178,1825,3
2179,2316,3
2180,2796,3
2181,3173,3
2182,6891,3
2183,7219,3
2184,4936,1
2185,5512,1
2186,4880,1
2187,4904,1
2188,5525,1
2189,4985,1
2190,5075,1
2191,4995,1
2192,5002,1
2193,5009,1
2194,5179,1
2195,5180,1
2196,5022,1
2197,5414,1
2198,5082,1
2199,5086,1
2200,4754,1
2201,5209,1
2202,126,1
2203,4756,1
2204,5189,1
2205,5288,1
2206,735,1
2207,737,1
2208,741,1
2209,876,1
2210,4773,1
2211,4792,1
2212,4802,1
2213,4809,1
2214,4812,1
2215,4841,1
2216,5405,1
2217,4850,1
2218,5139,1
2219,4963,1
2220,4884,1
2221,5011,1
2222,4921,1
2223,4924,1
2224,4926,1
2225,5044,1
2226,5236,1
2227,5252,1
2228,5263,1
2229,5286,1
2230,5290,1
2231,5313,1
2232,5330,1
2233,5344,1
2234,5350,1
2235,5352,1
2236,5354,1
2237,5365,1
2238,5366,1
2239,5370,1
2240,5373,1
2241,5376,1
2242,5383,1
2243,5461,1
2244,5548,1
2245,5609,1
2246,5623,1
2247,5641,1
2248,5645,1
2249,5680,1
2250,5683,1
2251,5687,1
2252,5690,1
2253,5694,1
2254,5698,1
2255,5710,1
2256,5719,1
2257,5747,1
2258,5765,1
2259,5771,1
2260,5788,1
2261,5844,1
2262,5845,1
2263,5854,1
2264,5872,1
2265,5875,1
2266,5906,1
2267,5933,1
2268,5942,1
2269,5994,1
2270,50,1
2271,333,1
2272,5250,1
2273,7,1
2274,68,1
2275,1111,1
2276,2073,1
2277,3623,1
2278,6707,1
2279,6788,1
2280,6984,1
2281,22,1
2282,119,1
2283,125,1
2284,149,1
2285,174,1
2286,344,1
2287,348,1
2288,366,1
2289,1299,1
2290,447,1
2291,627,1
2292,587,1
2293,588,1
2294,594,1
2295,635,1
2296,656,1
2297,658,1
2298,682,1
2299,769,1
2300,796,1
2301,867,1
2302,1057,1
2303,1060,1
2304,1097,1
2305,1129,1
2306,1163,1
2307,1175,1
2308,1190,1
2309,1443,1
2310,1500,1
2311,1545,1
2312,1607,1
2313,1634,1
2314,1686,1
2315,1959,1
2316,1726,1
2317,1741,1
2318,1790,1
2319,1849,1
2320,1878,1
2321,1891,1
2322,1909,1
2323,1924,1
2324,1946,1
2325,2044,1
2326,2047,1
2327,2062,1
2328,2069,1
2329,2231,1
2330,2299,1
2331,2366,1
2332,2427,1
2333,2683,1
2334,2633,1
2335,2681,1
2336,3111,1
2337,2706,1
2338,2714,1
2339,2740,1
2340,3072,1
2341,3103,1
2342,3154,1
2343,3174,1
2344,3228,1
2345,3274,1
2346,3416,1
2347,3418,1
2348,3463,1
2349,3715,1
2350,4154,1
2351,4234,1
2352,4642,1
2353,4671,1
2354,4708,1
2355,5472,1
2356,6011,1
2357,6132,1
2358,6160,1
2359,6219,1
2360,6324,1
2361,6421,1
2362,6568,1
2363,6766,1
2364,6919,1
2365,6937,1
2366,7012,1
2367,7090,1
2368,157,1
2369,7135,1
2370,54,1
2371,830,1
2372,5034,6
2373,5078,6
2374,7329,6
2375,61,6
2376,5438,6
2377,4755,6
2378,5567,6
2379,5568,6
2380,5511,6
2381,5580,6
2382,76,6
2383,5245,4
2384,5301,4
2385,5401,4
2386,56,4
2387,65,4
2388,5556,4
2389,89,4
2390,5560,4
2391,2,4
2392,19,4
2393,27,4
2394,53,4
2395,5104,2
2396,7328,2
2397,5150,2
2398,5247,2
2399,5367,2
2400,5394,2
2401,4936,2
2402,5424,2
2403,5450,2
2404,5574,2
2405,20,5
2406,58,5
2407,20,7
2408,58,7
2409,5034,6
2410,5078,6
2411,7329,6
2412,61,6
2413,5438,6
2414,4755,6
2415,5567,6
2416,5568,6
2417,5511,6
2418,5580,6
2419,5599,6
2420,5728,6
2421,4776,6
2422,5515,6
2423,5519,6
2424,5520,6
2425,5521,6
2426,5524,6
2427,4971,6
2428,4973,6
2429,4976,6
2430,4983,6
2431,4977,6
2432,5378,6
2433,5668,6
2434,5443,6
2435,5877,6
2436,5315,6
2437,4986,6
2438,4994,6
2439,4993,6
2440,4998,6
2441,5000,6
2442,5004,6
2443,5005,6
2444,5172,6
2445,5169,6
2446,5174,6
2447,5361,6
2448,5968,6
2449,5176,6
2450,5406,6
2451,5179,6
2452,5195,6
2453,5411,6
2454,76,6
2455,204,6
2456,759,6
2457,806,6
2458,4905,6
2459,4981,6
2460,4984,6
2461,5284,6
2462,4990,6
2463,4989,6
2464,5412,6
2465,5245,4
2466,5301,4
2467,5401,4
2468,56,4
2469,65,4
2470,5556,4
2471,89,4
2472,5560,4
2473,5583,4
2474,180,4
2475,5512,4
2476,226,4
2477,304,4
2478,5616,4
2479,5610,4
2480,5693,4
2481,4955,4
2482,710,4
2483,5883,4
2484,5915,4
2485,811,4
2486,5895,4
2487,35,4
2488,92,4
2489,482,4
2490,483,4
2491,291,4
2492,314,4
2493,295,4
2494,351,4
2495,368,4
2496,459,4
2497,491,4
2498,5517,4
2499,5518,4
2500,607,4
2501,663,4
2502,629,4
2503,638,4
2504,746,4
2505,699,4
2506,721,4
2507,4890,4
2508,743,4
2509,772,4
2510,778,4
2511,5522,4
2512,827,4
2513,5526,4
2514,5042,4
2515,4970,4
2516,4969,4
2517,646,4
2518,4974,4
2519,4975,4
2520,402,4
2521,5718,4
2522,5760,4
2523,4987,4
2524,4988,4
2525,5007,4
2526,4996,4
2527,5014,4
2528,5020,4
2529,5019,4
2530,5021,4
2531,5410,4
2532,5415,4
2533,2,4
2534,19,4
2535,27,4
2536,53,4
2537,172,4
2538,211,4
2539,397,4
2540,5866,4
2541,403,4
2542,245,4
2543,227,4
2544,391,4
2545,490,4
2546,481,4
2547,71,4
2548,5967,4
2549,488,4
2550,559,4
2551,591,4
2552,593,4
2553,619,4
2554,5473,4
2555,760,4
2556,5525,4
2557,5527,4
2558,4870,4
2559,4979,4
2560,5015,4
2561,5104,2
2562,5192,2
2563,7328,2
2564,5150,2
2565,5247,2
2566,5367,2
2567,5394,2
2568,4936,2
2569,5424,2
2570,5450,2
2571,5574,2
2572,5590,2
2573,5701,2
2574,5777,2
2575,5513,2
2576,5631,2
2577,4814,2
2578,5514,2
2579,5516,2
2580,462,2
2581,434,2
2582,4858,2
2583,4959,2
2584,4880,2
2585,4964,2
2586,4906,2
2587,4908,2
2588,865,2
2589,4927,2
2590,4925,2
2591,4978,2
2592,4980,2
2593,5359,2
2594,5531,2
2595,4985,2
2596,5128,2
2597,4992,2
2598,4991,2
2599,4995,2
2600,5002,2
2601,5008,2
2602,5173,2
2603,5018,2
2604,5017,2
2605,5177,2
2606,5178,2
2607,5191,2
2608,5180,2
2609,5193,2
2610,5190,2
2611,5414,2
2612,5417,2
2613,5167,2
2614,316,2
2615,4849,2
2616,4875,2
2617,4907,2
2618,5530,2
2619,5075,2
2620,5129,2
2621,5010,2
2622,5016,2
2623,5022,2
2624,20,5
2625,58,5
2626,193,5
2627,244,5
2628,484,5
2629,486,5
2630,5168,5
2631,569,5
2632,5529,5
2633,20,7
2634,58,7
2635,193,7
2636,244,7
2637,484,7
2638,486,7
2639,5168,7
2640,569,7
2641,5529,7
2642,5034,6
2643,5078,6
2644,7329,6
2645,61,6
2646,5438,6
2647,4755,6
2648,5567,6
2649,5568,6
2650,5511,6
2651,5580,6
2652,5599,6
2653,5728,6
2654,4776,6
2655,5515,6
2656,5519,6
2657,5520,6
2658,5521,6
2659,5524,6
2660,4971,6
2661,4973,6
2662,4976,6
2663,4983,6
2664,4977,6
2665,5378,6
2666,5668,6
2667,5443,6
2668,5877,6
2669,5315,6
2670,4986,6
2671,4994,6
2672,4993,6
2673,4998,6
2674,5000,6
2675,5004,6
2676,5005,6
2677,5172,6
2678,5169,6
2679,5174,6
2680,5361,6
2681,5968,6
2682,5176,6
2683,5406,6
2684,5179,6
2685,5195,6
2686,5411,6
2687,5194,6
2688,5024,6
2689,5050,6
2690,5052,6
2691,5058,6
2692,5464,6
2693,5465,6
2694,5474,6
2695,5064,6
2696,5200,6
2697,5199,6
2698,5205,6
2699,5207,6
2700,140,6
2701,5496,6
2702,5073,6
2703,5076,6
2704,5085,6
2705,5089,6
2706,132,6
2707,136,6
2708,151,6
2709,177,6
2710,246,6
2711,4938,6
2712,315,6
2713,5095,6
2714,650,6
2715,4940,6
2716,5613,6
2717,5614,6
2718,5188,6
2719,5096,6
2720,5097,6
2721,400,6
2722,4943,6
2723,383,6
2724,5098,6
2725,5099,6
2726,478,6
2727,493,6
2728,537,6
2729,546,6
2730,556,6
2731,557,6
2732,5724,6
2733,5903,6
2734,6001,6
2735,571,6
2736,5101,6
2737,76,6
2738,5203,6
2739,597,6
2740,620,6
2741,628,6
2742,4765,6
2743,630,6
2744,204,6
2745,660,6
2746,669,6
2747,678,6
2748,5655,6
2749,684,6
2750,742,6
2751,745,6
2752,5105,6
2753,790,6
2754,5106,6
2755,4768,6
2756,815,6
2757,817,6
2758,5107,6
2759,759,6
2760,806,6
2761,4905,6
2762,4769,6
2763,4981,6
2764,4984,6
2765,5284,6
2766,4990,6
2767,4989,6
2768,5412,6
2769,5049,6
2770,4775,6
2771,5068,6
2772,5079,6
2773,5505,6
2774,5208,6
2775,93,6
2776,5209,6
2777,4778,6
2778,4779,6
2779,4780,6
2780,5094,6
2781,4784,6
2782,4788,6
2783,399,6
2784,398,6
2785,4791,6
2786,4793,6
2787,4796,6
2788,4764,6
2789,4800,6
2790,4803,6
2791,637,6
2792,5982,6
2793,667,6
2794,5110,6
2795,4815,6
2796,4792,6
2797,4798,6
2798,4797,6
2799,5118,6
2800,5120,6
2801,4821,6
2802,4823,6
2803,5048,6
2804,5123,6
2805,5013,6
2806,5329,6
2807,5328,6
2808,5087,6
2809,4833,6
2810,5385,6
2811,4835,6
2812,5658,6
2813,5656,6
2814,4839,6
2815,5670,6
2816,5748,6
2817,5697,6
2818,5734,6
2819,4843,6
2820,5751,6
2821,5405,6
2822,4844,6
2823,5787,6
2824,5818,6
2825,5801,6
2826,5828,6
2827,5848,6
2828,5132,6
2829,5133,6
2830,5925,6
2831,5127,6
2832,5141,6
2833,344,6
2834,5154,6
2835,4859,6
2836,4864,6
2837,5140,6
2838,4871,6
2839,4872,6
2840,4876,6
2841,4879,6
2842,4965,6
2843,5145,6
2844,4892,6
2845,4997,6
2846,4900,6
2847,5773,6
2848,4901,6
2849,4902,6
2850,4912,6
2851,5715,6
2852,4914,6
2853,5950,6
2854,5151,6
2855,5152,6
2856,5916,6
2857,4929,6
2858,5157,6
2859,5951,6
2860,5044,6
2861,5182,6
2862,5160,6
2863,5161,6
2864,5357,6
2865,5165,6
2866,4948,6
2867,4949,6
2868,4950,6
2869,4952,6
2870,4945,6
2871,5222,6
2872,5228,6
2873,5220,6
2874,5302,6
2875,5292,6
2876,5299,6
2877,5297,6
2878,5303,6
2879,5316,6
2880,5322,6
2881,5314,6
2882,5318,6
2883,5336,6
2884,5333,6
2885,5338,6
2886,5344,6
2887,5347,6
2888,5363,6
2889,5369,6
2890,5386,6
2891,5381,6
2892,5395,6
2893,5392,6
2894,5391,6
2895,5397,6
2896,5404,6
2897,5403,6
2898,5402,6
2899,5423,6
2900,5419,6
2901,5430,6
2902,5442,6
2903,5500,6
2904,5460,6
2905,5459,6
2906,5534,6
2907,5539,6
2908,5543,6
2909,5542,6
2910,5535,6
2911,5544,6
2912,5564,6
2913,5566,6
2914,5563,6
2915,5577,6
2916,5591,6
2917,5589,6
2918,5597,6
2919,5600,6
2920,5608,6
2921,5628,6
2922,5623,6
2923,5630,6
2924,5633,6
2925,5643,6
2926,5644,6
2927,5649,6
2928,5663,6
2929,5660,6
2930,5665,6
2931,5657,6
2932,5666,6
2933,5671,6
2934,5672,6
2935,5682,6
2936,5679,6
2937,5688,6
2938,5692,6
2939,5684,6
2940,5698,6
2941,5699,6
2942,5709,6
2943,5706,6
2944,5711,6
2945,5713,6
2946,5716,6
2947,5721,6
2948,5723,6
2949,5717,6
2950,5722,6
2951,5737,6
2952,5730,6
2953,5731,6
2954,5738,6
2955,5753,6
2956,5769,6
2957,5761,6
2958,5766,6
2959,5767,6
2960,5774,6
2961,5784,6
2962,5792,6
2963,5789,6
2964,5794,6
2965,5793,6
2966,5799,6
2967,5805,6
2968,5802,6
2969,5807,6
2970,5804,6
2971,5838,6
2972,5832,6
2973,5829,6
2974,5847,6
2975,5851,6
2976,5856,6
2977,5878,6
2978,5871,6
2979,5880,6
2980,5873,6
2981,5892,6
2982,5902,6
2983,5900,6
2984,5904,6
2985,5920,6
2986,5918,6
2987,5935,6
2988,5928,6
2989,5926,6
2990,5938,6
2991,5939,6
2992,5940,6
2993,5948,6
2994,5944,6
2995,5949,6
2996,5997,6
2997,5739,6
2998,575,6
2999,29,6
3000,47,6
3001,7209,6
3002,7217,6
3003,717,6
3004,7238,6
3005,34,6
3006,229,6
3007,241,6
3008,290,6
3009,299,6
3010,430,6
3011,427,6
3012,447,6
3013,450,6
3014,452,6
3015,587,6
3016,706,6
3017,805,6
3018,818,6
3019,849,6
3020,7132,6
3021,7256,6
3022,5245,4
3023,5301,4
3024,5401,4
3025,56,4
3026,65,4
3027,5556,4
3028,89,4
3029,5560,4
3030,5583,4
3031,180,4
3032,5512,4
3033,226,4
3034,304,4
3035,5616,4
3036,5610,4
3037,5693,4
3038,4955,4
3039,710,4
3040,5883,4
3041,5915,4
3042,811,4
3043,5895,4
3044,766,4
3045,35,4
3046,92,4
3047,482,4
3048,483,4
3049,291,4
3050,314,4
3051,295,4
3052,351,4
3053,368,4
3054,459,4
3055,491,4
3056,5517,4
3057,5518,4
3058,607,4
3059,663,4
3060,629,4
3061,638,4
3062,746,4
3063,699,4
3064,721,4
3065,4890,4
3066,743,4
3067,772,4
3068,778,4
3069,5522,4
3070,827,4
3071,902,4
3072,5526,4
3073,5042,4
3074,4970,4
3075,4969,4
3076,646,4
3077,4974,4
3078,4975,4
3079,402,4
3080,5718,4
3081,5760,4
3082,4987,4
3083,4988,4
3084,5007,4
3085,4996,4
3086,5014,4
3087,5020,4
3088,5019,4
3089,5021,4
3090,5410,4
3091,5415,4
3092,5413,4
3093,5025,4
3094,5029,4
3095,5030,4
3096,5037,4
3097,5040,4
3098,5418,4
3099,5041,4
3100,5445,4
3101,5446,4
3102,5051,4
3103,5054,4
3104,5057,4
3105,5059,4
3106,5060,4
3107,5467,4
3108,5196,4
3109,5466,4
3110,5468,4
3111,5483,4
3112,5062,4
3113,5969,4
3114,5487,4
3115,5989,4
3116,5202,4
3117,5204,4
3118,5213,4
3119,5217,4
3120,5265,4
3121,5494,4
3122,5493,4
3123,5497,4
3124,5071,4
3125,5084,4
3126,5510,4
3127,5508,4
3128,5509,4
3129,5088,4
3130,72,4
3131,74,4
3132,86,4
3133,4754,4
3134,84,4
3135,95,4
3136,96,4
3137,647,4
3138,120,4
3139,122,4
3140,139,4
3141,137,4
3142,143,4
3143,5501,4
3144,144,4
3145,145,4
3146,150,4
3147,154,4
3148,163,4
3149,162,4
3150,168,4
3151,167,4
3152,166,4
3153,184,4
3154,181,4
3155,178,4
3156,195,4
3157,185,4
3158,199,4
3159,201,4
3160,215,4
3161,5975,4
3162,216,4
3163,231,4
3164,247,4
3165,242,4
3166,4757,4
3167,648,4
3168,5612,4
3169,4939,4
3170,649,4
3171,296,4
3172,303,4
3173,306,4
3174,309,4
3175,312,4
3176,318,4
3177,322,4
3178,323,4
3179,336,4
3180,14,4
3181,349,4
3182,362,4
3183,374,4
3184,379,4
3185,5189,4
3186,410,4
3187,404,4
3188,407,4
3189,382,4
3190,551,4
3191,385,4
3192,433,4
3193,396,4
3194,395,4
3195,392,4
3196,423,4
3197,428,4
3198,432,4
3199,448,4
3200,446,4
3201,480,4
3202,455,4
3203,466,4
3204,470,4
3205,468,4
3206,472,4
3207,477,4
3208,475,4
3209,476,4
3210,489,4
3211,494,4
3212,497,4
3213,496,4
3214,498,4
3215,3,4
3216,530,4
3217,98,4
3218,535,4
3219,538,4
3220,552,4
3221,540,4
3222,544,4
3223,554,4
3224,555,4
3225,5100,4
3226,562,4
3227,561,4
3228,567,4
3229,570,4
3230,2,4
3231,19,4
3232,27,4
3233,579,4
3234,578,4
3235,580,4
3236,53,4
3237,583,4
3238,582,4
3239,584,4
3240,586,4
3241,585,4
3242,172,4
3243,589,4
3244,595,4
3245,211,4
3246,601,4
3247,599,4
3248,603,4
3249,602,4
3250,604,4
3251,397,4
3252,608,4
3253,617,4
3254,606,4
3255,5654,4
3256,610,4
3257,5866,4
3258,613,4
3259,614,4
3260,616,4
3261,615,4
3262,626,4
3263,623,4
3264,622,4
3265,624,4
3266,634,4
3267,632,4
3268,636,4
3269,639,4
3270,643,4
3271,642,4
3272,645,4
3273,644,4
3274,403,4
3275,652,4
3276,761,4
3277,653,4
3278,657,4
3279,245,4
3280,659,4
3281,661,4
3282,664,4
3283,662,4
3284,227,4
3285,666,4
3286,672,4
3287,675,4
3288,676,4
3289,677,4
3290,680,4
3291,391,4
3292,681,4
3293,709,4
3294,685,4
3295,490,4
3296,690,4
3297,692,4
3298,689,4
3299,694,4
3300,5978,4
3301,481,4
3302,695,4
3303,700,4
3304,71,4
3305,705,4
3306,703,4
3307,712,4
3308,704,4
3309,5967,4
3310,714,4
3311,719,4
3312,722,4
3313,488,4
3314,724,4
3315,730,4
3316,5979,4
3317,734,4
3318,739,4
3319,744,4
3320,748,4
3321,559,4
3322,752,4
3323,751,4
3324,753,4
3325,762,4
3326,756,4
3327,591,4
3328,767,4
3329,774,4
3330,593,4
3331,777,4
3332,780,4
3333,776,4
3334,5047,4
3335,619,4
3336,789,4
3337,786,4
3338,822,4
3339,791,4
3340,794,4
3341,797,4
3342,5473,4
3343,804,4
3344,807,4
3345,809,4
3346,812,4
3347,813,4
3348,760,4
3349,823,4
3350,824,4
3351,5525,4
3352,5527,4
3353,875,4
3354,873,4
3355,4870,4
3356,4770,4
3357,5109,4
3358,4979,4
3359,904,4
3360,5015,4
3361,838,4
3362,5036,4
3363,5988,4
3364,5053,4
3365,5485,4
3366,62,4
3367,5214,4
3368,25,4
3369,99,4
3370,100,4
3371,121,4
3372,133,4
3373,135,4
3374,148,4
3375,153,4
3376,164,4
3377,165,4
3378,175,4
3379,173,4
3380,179,4
3381,183,4
3382,217,4
3383,224,4
3384,5976,4
3385,4781,4
3386,293,4
3387,294,4
3388,301,4
3389,313,4
3390,324,4
3391,331,4
3392,334,4
3393,341,4
3394,4942,4
3395,353,4
3396,357,4
3397,369,4
3398,4789,4
3399,405,4
3400,393,4
3401,439,4
3402,5295,4
3403,442,4
3404,451,4
3405,463,4
3406,5115,4
3407,467,4
3408,474,4
3409,485,4
3410,495,4
3411,4817,4
3412,539,4
3413,553,4
3414,5296,4
3415,4799,4
3416,581,4
3417,598,4
3418,4801,4
3419,631,4
3420,5325,4
3421,641,4
3422,651,4
3423,4805,4
3424,5696,4
3425,674,4
3426,687,4
3427,5311,4
3428,716,4
3429,720,4
3430,783,4
3431,787,4
3432,795,4
3433,808,4
3434,5323,4
3435,5305,4
3436,5111,4
3437,5114,4
3438,4795,4
3439,4811,4
3440,4794,4
3441,5991,4
3442,5121,4
3443,4819,4
3444,5326,4
3445,5119,4
3446,4826,4
3447,5122,4
3448,4885,4
3449,4824,4
3450,4913,4
3451,4899,4
3452,4923,4
3453,4919,4
3454,5043,4
3455,4830,4
3456,5124,4
3457,5348,4
3458,5368,4
3459,5420,4
3460,5554,4
3461,5130,4
3462,5646,4
3463,4836,4
3464,4837,4
3465,5675,4
3466,4840,4
3467,5112,4
3468,5816,4
3469,5908,4
3470,4848,4
3471,4851,4
3472,5941,4
3473,5953,4
3474,4852,4
3475,5952,4
3476,45,4
3477,1,4
3478,828,4
3479,117,4
3480,119,4
3481,149,4
3482,208,4
3483,4956,4
3484,298,4
3485,4958,4
3486,327,4
3487,456,4
3488,5138,4
3489,529,4
3490,209,4
3491,7135,4
3492,4862,4
3493,7188,4
3494,4960,4
3495,5986,4
3496,4867,4
3497,4868,4
3498,5992,4
3499,4869,4
3500,4877,4
3501,4966,4
3502,4968,4
3503,4982,4
3504,5144,4
3505,5471,4
3506,4888,4
3507,4889,4
3508,5712,4
3509,4891,4
3510,5149,4
3511,4896,4
3512,5027,4
3513,4915,4
3514,5882,4
3515,4917,4
3516,4918,4
3517,5860,4
3518,5155,4
3519,4931,4
3520,5342,4
3521,5181,4
3522,7203,4
3523,5159,4
3524,5164,4
3525,4947,4
3526,4951,4
3527,13,4
3528,5183,4
3529,5184,4
3530,4954,4
3531,4944,4
3532,4946,4
3533,5218,4
3534,5230,4
3535,5225,4
3536,5239,4
3537,5256,4
3538,5279,4
3539,5276,4
3540,5272,4
3541,5287,4
3542,5358,4
3543,5283,4
3544,5291,4
3545,5298,4
3546,5294,4
3547,5300,4
3548,5321,4
3549,5309,4
3550,5320,4
3551,5334,4
3552,5339,4
3553,5332,4
3554,5331,4
3555,5353,4
3556,5356,4
3557,5364,4
3558,5370,4
3559,5372,4
3560,5376,4
3561,5379,4
3562,5377,4
3563,5383,4
3564,5387,4
3565,5398,4
3566,5393,4
3567,5399,4
3568,5431,4
3569,5422,4
3570,5429,4
3571,5428,4
3572,5427,4
3573,5439,4
3574,5436,4
3575,5440,4
3576,5453,4
3577,5457,4
3578,5456,4
3579,5503,4
3580,5502,4
3581,5533,4
3582,5538,4
3583,5537,4
3584,5541,4
3585,5540,4
3586,5545,4
3587,5552,4
3588,5551,4
3589,5559,4
3590,5561,4
3591,5569,4
3592,5570,4
3593,5562,4
3594,5565,4
3595,5572,4
3596,5573,4
3597,5571,4
3598,5575,4
3599,5596,4
3600,5593,4
3601,5594,4
3602,5598,4
3603,5585,4
3604,5592,4
3605,5605,4
3606,5617,4
3607,5627,4
3608,5618,4
3609,5620,4
3610,5639,4
3611,5634,4
3612,5629,4
3613,5632,4
3614,5636,4
3615,5651,4
3616,5653,4
3617,5652,4
3618,5659,4
3619,5667,4
3620,5680,4
3621,5676,4
3622,5681,4
3623,5694,4
3624,5686,4
3625,5695,4
3626,5702,4
3627,5704,4
3628,5726,4
3629,5725,4
3630,5720,4
3631,5727,4
3632,5740,4
3633,5741,4
3634,5733,4
3635,5742,4
3636,5750,4
3637,5744,4
3638,5764,4
3639,5759,4
3640,5768,4
3641,5770,4
3642,5779,4
3643,5785,4
3644,5790,4
3645,5795,4
3646,5813,4
3647,5811,4
3648,5812,4
3649,5809,4
3650,5820,4
3651,5817,4
3652,5821,4
3653,5814,4
3654,5822,4
3655,5833,4
3656,5830,4
3657,5835,4
3658,5836,4
3659,5839,4
3660,5841,4
3661,5842,4
3662,5850,4
3663,5849,4
3664,5858,4
3665,5855,4
3666,5859,4
3667,5885,4
3668,5890,4
3669,5888,4
3670,5889,4
3671,5901,4
3672,5907,4
3673,5911,4
3674,5917,4
3675,5919,4
3676,5914,4
3677,5927,4
3678,5923,4
3679,5929,4
3680,5931,4
3681,5946,4
3682,5943,4
3683,5955,4
3684,5957,4
3685,5954,4
3686,5964,4
3687,5960,4
3688,5966,4
3689,5995,4
3690,5999,4
3691,6003,4
3692,26,4
3693,333,4
3694,159,4
3695,9,4
3696,10,4
3697,230,4
3698,4831,4
3699,24,4
3700,5135,4
3701,7079,4
3702,188,4
3703,4,4
3704,85,4
3705,7083,4
3706,8,4
3707,51,4
3708,186,4
3709,7097,4
3710,7118,4
3711,88,4
3712,23,4
3713,39,4
3714,190,4
3715,7136,4
3716,28,4
3717,32,4
3718,91,4
3719,31,4
3720,36,4
3721,176,4
3722,37,4
3723,7187,4
3724,7190,4
3725,7189,4
3726,60,4
3727,55,4
3728,59,4
3729,207,4
3730,205,4
3731,7207,4
3732,7201,4
3733,7202,4
3734,7206,4
